review,is_positive
 The location of the hotel was perfect 3 minutes walk from the Central Station and a tram stop right outside The staff were all welcoming and helpful Breakfast had a great variety of choices good value for money The room and all the equipment were clean modern and functional ,1
 Everything was just perfect Super friendly staff and great large family suite room Location was superb too ,1
 Good location ,1
 Staff so good,1
 stuff are very polite and professional,1
 Location free parking good wifi connection,1
 Staff was amazing Friendly every time you walked by Always asked can we do anything for you Rain shower in the bathroom was great,1
 Staff was super nice and helpful always had nice comment or word for us it felt homly and confy the hotel is new great bed great bathroom and tv feelt like 4 stars not 3 super clean honestly it was a joy to stay here and i will def come back,1
 The beds were extremely comfortable and for anyone that likes their complimentary toiletries they had thought of everything,1
 there is enough parking Staff are nice ,1
 the staff were very kind i could store my luggage till i checked in,1
 The spa was lovely Beds where very comfortable,1
 The big room,1
 Nice size if the room,1
 Good location for Eiffel Tower ,1
 Food was excellent Very clean bedlinen and towels Excellent coffee tea facilities,1
 Although small the room was comfortable with tea and coffee making facilities Adequate for a 3 night stay ,1
 Beds were very good Room was clean shower in the room was a cool feature,1
 Very nice hotel in a great location ,1
 Location very clean friendly and professional lady at the reception ,1
 Location to trains,1
 Loved the fact that we could get an upgrade and the room was well worth it ,1
 Good value for money on the days I stayed there Continental breakfast was surprisingly good Bed and pillows were comfy,1
 good room and nice bed,1
 Breakfast was nice Location is great and staff were very helpful ,1
 The hotel is indeed very well located meaning close to Wien HBF and relatively close to the Old Town if moving by public transport Nevertheless to from HBF or to from the Old Town public transport is a MUST and is not a easy walking distance ,1
 Beautiful hotel nice staff clean and great rooms Plus for the pool especially for the kids ,1
 Very comfortable room staff were friendly helpful excellent location to explore Milan,1
 Everything,1
 The only good thing about this hotel is the location,1
 Location,1
 Breeze on rooftop at sunbeds Availability of sunbeds surprising given how few for hotel population The view from the rooftop bar in the evening The helpful staff particularly the petite receptionist with glasses and blonde hair tied back she was very helpful often ,1
 Breakfast buffet was very good for a hotel of this size ,1
 Generally the food was very good All the staff are extremely happy and helpful The facilities are clean and functional The Croissants were very very good Crisp not soggy ,1
 very little ,1
 The location rooms very clean and well equipped ,1
 Location is good off centre but near the waterfront and next to the shopping centre We had our car so it was convenient for us ,1
 Nice breakfast,1
 The rooms were excellent spacious and plenty of variety at meal times ,1
 Staff very helpful and service excellent and many thanks to Mizan for his help and always smiling ,1
 Loved the funky contemporary d cor All the staff were very attentive polite and smiley ,1
 location,1
 The bed was very good firm one ,1
 Very friendly staff and the breakfast was delicious ,1
 Caring staff at breakfast buffet they prepared special dishes without gluten and lactose Very comfortable bed clean furniture very well located ,1
 Hotel was clean staff was helpful beach is just a small walk away ,1
