,review,is_positive
2994,love garden fountain wish would heater garden area tent tabl chair get cold time year possibl enjoy greeneri without proper outdoor heat,0
2995,tv channel enough get  3  instead big one comfort bathrob first time didnt get ,0
2996,came   10 10 deni entranc late offer plain platter go request take  elsewher sinc nowher state  10 order ahead quit disappoint small soap bath tv jaggi almost unus wifi slow overal imo realli overpr 250 night ,0
2997, great one night bit small longer stay,0
2998,small  clean enough downstair  littl bit noisi free water provid,0
2999,restaur serv   could bit comfort ok,0
3000,need call one open close window normal seal,0
3001,lift,0
3002,teenag son pull  mattress littl small,0
3003,impress  includ,0
3004,excess dust behind entranc door  attent leav,0
3005, price,0
3006,wish possibl realli check earlier,0
3007,class  4 star  small cramp insuffici hang drawer space  standard badli design  whole floor got soak,0
3008,cleaness,0
3009, small well appoint larg desk  pricey probabl much  amsterdam,0
3010, 1123 ruight area  congreg break constantli noisi car alarm go  extrem loud even awar 100 euro deposit arriv bit shock saw other check also unawar 100 euro hold deposit,0
3011, good view,0
3012,central heat system loud night,0
3013,realli anyth would stay,0
3014,well ,0
3015,hot water morn think problem boiler also plug rad  noisi 6am dustbin lorri came also could hear everi time door corridor shut old ,0
3016, could better,0
3017,bar price mayb stout guin tap,0
3018, bit tire bath door lift insid,0
3019, servic  nobodi offer coffe two day row food restaur good,0
3020,lift take long  linen old hole,0
3021,bath modern open plan,0
3022,street nois high floor choos  face away euston road,0
3023,traffic nois singl glaze window,0
3024,everyth carpet begin  everyth old old old old,0
3025,tell nearli alway need alway hanger shelv   offens,0
3026,sofa ,0
3027,bit puzzl shelf red wine chocol appear heat  317,0
3028, bit nuisanc complain much,0
3029,doesnt meet hilton  standard,0
3030,realis  includ packag,0
3031, size ,0
3032, next brothel,0
3033, way expens 25e per person went ,0
3034,none,0
3035, wonder  fantast overal howev one member  realli spur tast mecur,0
3036,noisi car race front street,0
3037,wish leav,0
3038,unstabl wifi connect troublesom reconnect everytim return  took long time connect wifi dead fli insect blanket wall toilet bath towel sadli stay right next housekeep store quit noisi earli 8am everi morn,0
3039,3 tv channel  warm air circul window open,0
3040, bit stuf furnitur,0
3041,wifi time,0
3042,far citi center sound train  good,0
3043,limit drawer space,0
3044,decor tire date bath need modernis,0
3045,seriv,0
3046,access underground garag lobbi block wait  open door insid,0
3047,note,0
3048,low water pressur sink  attach wall,0
3049,everi thing horribl,0
3050,alloc  extrem small bath  hard enter due proxim sink gin serv doubl explain extortion price replac  larger bath must smoke allow ,0
3051,facil includ gym sauna etc,0
3052,unreli wifi  mediocr limit hot food especi execut loung clean slow extend right late even,0
3053,bath  gel big bottl hair cap bodi lotion simillar thing usual present  quiet far center look bit industri howev close tube station safe box ,0
3054,look 4 star compar 4 star  would rate 3 much facil insid  bath poor,0
3055, small comfort clean,0
3056,carpet decor bath furnitur rather tire,0
3057,pillow,0
3058,check time,0
3059,struggl find nice eateri,0
3060,fridg bath weird unpleas smell,0
3061,view glass door screen bath good would request convent door futur,0
3062,furnitur old,0
3063, offer montagu st side small noisi window open stuffi window close  chang bloom town hous quiet dark strang smell clean product day everi  unlimit free wifi requir repeat login guest pay normal unlimit wifi call premium,0
3064,given poor qualiti  one book overcharg sever mainten issu  sever servic mistak  restaur ,0
3065,bit complic get place airport public transport,0
3066,small hot  date decor c public area hot  realli 3 star properti extra cost wi fi includ price point,0
3067, rude unhelp also give one bottl water per day ever two ask anoth bottl said gave today treat custom chang bathrob sheet pick bathrob floor hang,0
3068,soon get  take deposit dont know  warm air con window lock shut affect asthma  realli unorgan felt like werent want ask thing whilst tabl next us got exel servic,0
3069,c work,0
3070, classic king size back along cold bland narrow corridor,0
3071,complain anyth,0
3072, expens,0
3073,sever night stay cabinet cupboard small fit sever jacket skirt etc see comment regard  size worn chair  buffet,0
3074,properti realli close 5 lane street ear polic car ambul siren everi 5 min midnight even window fulli close  step entranc next lift old element like radiat lift renew look bad pay per view avail,0
3075, avail would like see drink snack avail rooftop area,0
3076,lift order  includ price,0
3077,honestli cannot find fault chamberlain,0
3078,pay 50 deposit first time ever key card door work took 4 new card could get  machin termin fix good thing rush nois everi time someon use toilet took  could eat water  quit loud dusti cup kettl cover dust fluff use week rest  clean,0
3079,mmoral  diffrent design diffrent other famili good mani bad tv program pictur  realli dont like idea,0
3080, littl cold ok heater air con unit set maximum stay two night problem surpris wardrob much storag space even though larg  robe would nice especi price point brunch restaur pretti disappoint menu present look great food forgett,0
3081, size two guy travel togeth would better bring wife,0
3082,air con sl noisi,0
3083,given wheelchair adapt  mean sink size larg shoe bath nowher put toiletri also set time close bar appar close 2 minut show night way serv us beer though still staf full custom,0
3084,small  wall view,0
3085,bath tub nowher make extra cup coffe regular milk,0
3086,bit pricey appar common milan  turn also low season  could bit better includ veget like tomato cucumb price  restaur high,0
3087,view reason us book,0
3088, great clean friendli  free  everi morn good select good wifi connect nice size  bath fridg  person love fact  citi centr liter next train station easili get airport citi would definit stay,1
3089,nice welcom servic,1
3090, perfect lot time want look citi centr,1
3091, price cost much  includ  reason size  comfort,1
3092,comphi  upgrad execut  nespresso machin etc 24 3 night quiet  clean 4 free water fridg tho refil close hammersmith station shop starbuck olympia walk distanc,1
3093,central proxim destin,1
3094,like anyth stay chanc chang cancel would right away,1
3095,free upgrad execut doubl  complementari daili access spa area modern design big cozi  open space bath  great concept suitabl coupl free park option avail easi reach highway,1
3096,top  near amsterdam central urban  perfect everyth brand new  like heaven personnel quit busi alway respons friendli,1
3097, kind polit quickli took care need  comfort clean perfect,1
3098,handi  see central train station got special deal suit decent size ,1
3099, ideal clean facil,1
3100,,1
3101, view close duomo  especi recept desir help,1
3102, cultur bar restaur transport cleanli  citi,1
3103, help food love excel valu money,1
3104, alway help friendli  good  next train metro line nice cafe park nearbi,1
3105,pleasant  although busi welcom,1
3106,nice  filler pub insid clean comfort  everyth need insid even wonder nespresso machin,1
3107,perfect  nice ,1
3108,good ,1
3109, ideal place centr citi close main tourist site  spoke perfect english incred help  quit funki draw younger peopl feel place matur coupl lobbi restaur excel reason price  citi centr,1
3110, except qualiti  excel wifi thought attent  love  would book moment felt part histori pamper enjoy stay,1
3111,good  great view river bar restaur use valet park contemporari stylish  polit help friendli ,1
3112,friendli help  area ,1
3113, size,1
3114,gym awesom,1
3115,beauti  great  wonder ,1
3116,  support view  size welcom kid ,1
3117,excel  10 min walk catalonya plaza 2 min metro help  amaz  theme,1
3118,,1
3119,excel bath ,1
3120, stylish spaciou bath superb recept area pleasant  friendli,1
3121, comfi love  clean,1
3122,24h access gym good overal valu area london,1
3123, friendli help,1
3124,friendli help  absolut amaz localis heart citi,1
3125,clean bright comfort,1
3126,size  compar london   friednli ,1
3127,,1
3128,friendli   clean modern furnish love ,1
3129,love cafe friendli  great ,1
3130,dri clean servic excel,1
3131,help friendli  especi barman outsid terrac excel facil,1
3132,,1
3133, clean,1
3134,,1
3135, buffet realli nice includ espresso machin  wise fantast sinc right next wien mitt landstrass train subway station shop within walk distanc would definit stay next time,1
3136,view compans flaw,1
3137,great experi  welcom accommod us husband travel nine month old realli wonder accomed babi one day even surpris us teddi bear person note anoth thing appreci  keep us inform current happen citi taxi strike day leav told us day could properli prepar got airport shuttl line long due taxi mani peopl know strike miss flight happi provid us inform,1
3138,great ,1
3139,excel stay love wait come back,1
3140,view sky loung amaz,1
3141, great next railway metro link gener continent  comfort ,1
3142,clean realli spaciou love ,1
3143, accommod  excel check check effici pleasant loung foyer area,1
3144,easi reach airport metro minut lessep station walk  also close guadi park guell famou tourist spot  nice  facilit,1
3145, excel shop dine play tube etc use driver wonder alway four season great benefit,1
3146,amaz  free upgrad ,1
3147,size busi  realli good tube station oxford street near quit regardless busi  express check servic realli good,1
3148,great atmoshper  averag ,1
3149,le style est tr agr abl,1
3150,welcom help arriv,1
